state,zipcode,purchases,sex,golf,travel,fashion,outdoors,technology,economic class,offer,exposure id
KS,63753,14649.93,M,0,0,0,1,0,Middle,RedMouse,b'\xf4\x92\xfeD\xaf?\xc9\x92\xc37Ni\xa3\xde\x18\x8f2\x00\xfe\x90\x9aZ^\xf2{\xbfv\x98\x0b\xeb\x85\n'
HI,9136,352.28,F,0,0,0,0,0,Destitute,RedMouse,b'0\x81\xcc\xb5\xcf\xdb\xbd\xbf\xe3\x97\x8e%7!eG%\xea\x1d\x15\xa5Ci\x8d\xe9\xe3g\xaf\xed\xd7\xbd\xf1'
IL,44401,13945.48,M,0,0,0,0,0,Affluent,RedMouse,"b'B\xb3\xe5hW\xfe\xfey77\x0cy\x8e\x0cQ\x8aC\x82\xc2\xd67\x96\x9ae{""\nP\x0b\x8b{\xd5'"
IN,84197,251.36,M,0,0,1,0,0,Poor,BlueElephant,b'\xf6A\x89\xdfpj\x1a\x95\t\xdf\xd2\xe8\x0eg\xd7\xce\xe7>Dw\x07\xaf\xd07G\x1e#\xefK\x02\x90y'
CT,91395,4549.89,M,0,0,0,1,0,Poor,PurpleBear,b'\x8e\xf1\xa6\x0fV\xd4\xc1o\xa2\x06\xc4H\x9c\x96\x97{OM@\x1c\xa8\x18V&D#\x1d\x83\x8c\x1f\xd18'
SD,22052,11756.12,F,0,1,0,1,0,Middle,YellowSeal,b'\xcc\x91\xc91E\xd1{.dXq5\x96\x8d\xd6\xc8\xa9\x14g\xb4\xb7\xdf\xb6\xfc\x00\t\xaf\xd4\xe7\xb77\x91'
NJ,13355,7006.79,M,0,0,0,0,0,Affluent,YellowSeal,b'\xb5[\xed\x81\xfc\x8b\x0f\xfe\x0fq1^\xccj<\xd5\xc8\x00E\xd2\x9fh\x08?\x03{a\xdb\xbb-;i'
AK,11591,1446.08,F,0,0,0,0,1,Middle,PurpleBear,"b'\xc1%*\xe1\xe8w\x8e\xd9\xcd\x08""\xdb\xbbN;\xd7""\xfb\xaa:\x15\xf9m\xbfH\xa2\x02hu?y^'"
WA,30258,12997.52,M,0,0,0,1,0,Middle,YellowSeal,"b'\x97\xe7\xd5\xcc""\xf2\x1d\xd1\x85\xb7\x892d7&\xb1\x82~|Q9\xbfJ\xb8\x02\xdf\xcd\xbb\xf1\xfe\xe0q'"
FL,85888,11465.86,M,0,0,0,1,0,Middle,YellowSeal,b'\xc2t\x97\xc0\x97\x99Jq\xccK\xb9+^\x9f\xb1A\x8c\xa0\xc5]BbV+\xd8\xca\xec\xac\xfb\xa31\xc9'
MP,22598,11699.02,F,0,0,0,1,0,Poor,RedMouse,"b""H.\xe6d]f\xd0V\x91\x18\x84_\xae\x13\xb2\xbf\x11\xe1\xe8\xb9\x17\xd7\r{'\x14`#\x0f%\x9a\x83"""
GA,7201,14473.79,M,0,0,0,0,0,Poor,YellowSeal,"b'\xe8=\xd3\xce=\x80\xc5\xe6\xf9\x15*,\xb5\xae\xf9\xf8W\x8a\xc9\xa8TF\x94\x96\xb4\xe5\x0b\xf6[\xd8\xa2/'"
MO,10693,5393.95,F,0,0,1,0,0,Destitute,RedMouse,b'3A]e\xbd\xe5\xb5\xd1>\x89\xbe\xe54\xac\xba\xf2\xac &\xa2\x9e\xbf\xe5\xed\xcb\x8f\xacGX\x14Mh'
ME,11136,6585.6,M,0,1,0,0,0,Working,BlueElephant,b'\xd9*\x9e\x9e\x9c\xde\xa2\xea\x83\xcf\xb6-\xfe%S\xa0F\xee\xdd\x00\xf1%\xce\xc8\xfft\xe1*\x7f\x0bg\xc2'
TX,90564,10409.46,M,0,0,1,0,0,Middle,RedMouse,b'\xc9\xee\xd8j}\x999\x96j\x03\xf1@\xee2o\xbe\xabD}\xaf\x0f\xc3\t\xf8\xe9C\xf8v\xf7\x1e:\xd7'
AS,2947,574.27,F,1,0,1,1,0,Middle,BlueElephant,b'\x07\x0bdin5\xa1\x94Bu\xe1$\xa5\x08\x9eY$\xb4\x90gSD\xe6\xab\x1e\x9cA\xbcm\x15\x80\xdc'
PR,36853,4511.3,F,0,1,0,0,0,Middle,PurpleBear,b'h\x1a\x81zm][\x1a\x1e\x07u\xb7\xacQ\xe0b\xac\xa3\x11)Z\x8e\xff\x19\x98o\x80\xff\x8a\x15\x9d\xaa'
CA,87197,11838.9,M,0,0,0,0,0,Working,YellowSeal,b'<!\x8a\x94x\x93>h\xa5^\xe0\xc5\xd2\xab.\x8a\xf8\xa1\x07\xf4x\xa9\xb6\xb3\xf4\xe4p\x87\xcbn\xe8\xf7'
VA,97619,343.31,M,0,1,1,0,0,Affluent,BlueElephant,"b'4\x1eP\xf5\xb0;\xa4\xed!i3y\xefV\xa7\xc1DN\xc6p\xc4,\xf2\xfc\xcej\x93\xcf2k\xd8\xa3'"
MO,91756,12300.04,M,0,1,0,1,0,Working,GreenLemur,"b'\xb5k?\x82\\E\xb5s\xf7\xce\xda\xc6\xb6UE\x8f\x1a\xdb\x82\x03\xac\x86\x00,5hl\x04\xf1<B\xb2'"
MA,51978,7840.34,F,0,1,1,1,0,Middle,RedMouse,b'[\xc0\xc5\x8b\xb1\x14|\xc1NSsC\x17_\xe1\xd0+!\xbb\xfdG\x1b\xdc]E0B\xe2%\xba\xf8\x86'
CA,52322,1576.44,F,0,0,0,0,0,Middle,PurpleBear,b'\x95\x9f\xe0\x08\x07R\xbf\xb7\xbb\x01x\x19j\x11\xce\xd5=yT\xc4\x9ca\x0b\xd4Y\x00pI\x96\x08\xce-'
UT,43388,9584.9,M,0,0,0,1,0,Middle,GreenLemur,b'xv\xa6\xc8V\x00\r~\x9a\xa6\xaf\xbb\xd34\xac\x10C\xa4\xd7\xd1h\x88\xf9\xd4Z\x83<\xaf\x1a\xc0\x86\x06'
IN,9601,5825.54,M,0,0,0,0,0,Middle,BlueElephant,b'\x0c\xe4\xf3\x07\x95/j\xbb\xf5B\x83(\x8fg+A7?\t\xc9\xd3\x16\xc0\xdd\xba\xc9\x9c{@0\x12\xe0'
MI,44542,14764.83,M,0,1,0,0,0,Working,BlueElephant,b'\xf3\x9c\x94/9\xe52Q:h\xf6<\x1fZ\xf9\r\xaa;=\x97:0\x04P\x9b\xfb\xef\xc6\xa4X\xc4\x88'
KY,47145,10916.99,M,1,0,0,0,0,Working,PurpleBear,"b""/\x9cM\xd0k\xc5\x17\x84\xe2\xac\xc1\xc99n\x0c?.\xa5x\xeb\xe0\xddF'\xe1f\x1d-U\xadD\xb8"""
MT,83059,1045.52,F,1,1,0,0,0,Middle,YellowSeal,"b'\xfa\xff\x82\'\xbb\x89|^\xa8j\xdejUj"".5\x91\xb2\xb9\x8e\xa6\x9c\xdc""\x9d\xce\xde*]\x82\xa9'"
MP,21408,9100.17,F,0,0,1,0,0,Poor,PurpleBear,"b""q\x1c\x81q\xdf'\xe6\xce\x88\x93\x94^S\x85\x8d**E\x0f\xe2\xf5\x16\x83U.4j\xdc\xce|\xacy"""
WA,56585,14854.92,F,0,0,1,1,0,Affluent,YellowSeal,b'5\x94\x07#3\xec/\x0b\x11*\x1e\xea\xa6\x16}\xc0\xb0V\xeb0\xaa\xbe\x83i\x15\x97;9\xc5tj\xdc'
IL,16044,14156.27,M,0,0,0,0,0,Middle,GreenLemur,b'z\xe2.\xf9B\x90\x83\xf3\xa5E\x17|Ub\t\xc2\xc5\x8a\xdd)\xae!=\xe0\xc0\x1cQ\xc8\xe27U\xc6'
CA,90568,14909.95,F,0,0,0,0,0,Working,GreenLemur,b'/\x97g\x86\xd7\xa8\xf4\xe3\xe3\xdfm\x0542\xec\x97\xe6\xd6\xd60%\xa4D\x0c\xfaZY\xd7\xec\x1c\x9c\xd6'
OR,66293,10178.51,F,0,0,0,0,0,Working,YellowSeal,b'\x8f)\xd4\x087\x99\x9c\xdf\x00\\\x97y\x80\xa0}>\x84\xe0X\xbb\xad\xd3\x92r\xca=\xed\xf7\x12\xc1}\xca'
NC,19140,13810.89,M,0,0,0,0,0,Middle,BlueElephant,"b'(\xd7\x1f\x0fV\xb1\xdb\xb9Pa4\x00\x0c\xf9\xa4x\x8f\xdb\xc8E[\x87\x9b\xdcU\xacU`\xe6""\x85\xd9'"
IL,81290,5869.48,F,0,0,0,1,0,Middle,PurpleBear,b'RX\x15E>\x8f\xd5\xd3\xdaX\xfc\xce\xdeN\x93A\x80\xe3g\x7foI\xce\xf3\xba\xfe\x03L\xfb&f\xa7'
RI,99501,4181.06,F,0,1,0,0,0,Middle,YellowSeal,b'<\xc8\xb0\x8d>\xc8K\xa1W\xcaS\xf0\xc6]#^\x80`\xd9Gn\x98\xad\x83\xe5\xb3\x0ep\xe1\x96\x9c\xe8'
KY,25291,7194.03,M,0,0,0,0,0,Affluent,PurpleBear,"b'\x80?\x85srpk3\xc1\x04~\xc2,\xfa\\\t\x1c^\x10z\x925\xda\x86 \x8dEO\x8ck\xe5]'"
MN,29467,7985.37,M,0,0,0,1,0,Affluent,PurpleBear,b'\xd1\x8e/C}\xb6\x81\x91\x04\xcb\xb9\xd51\xb1P\xe57\xd5O\xb8\xb9\xa8\xeeU\xd7!l\xc7p\x07\x93b'
MP,1198,8235.28,F,0,1,1,0,0,Affluent,RedMouse,"b'\x9b\xcb\xdd\x91P\xe1Y\xb8\xf6#\x0b\xc9\xd9iH\x11,\xde\xa1#\xe6i\xc3s\xb8\x81\xcc\xa4%\x98\xff\x90'"
TN,88624,12957.36,F,0,0,0,1,0,Affluent,YellowSeal,"b'\x12\x11$B\xe6\x95\xf5I\x13\xc1P\xbe\xafq\x85\x91\x82\x03\x9d\x8c\xce\x80,r\xc4V_\xb8\x91\xe3\xf7\x93'"
DE,16676,8165.73,M,0,0,0,1,0,Affluent,BlueElephant,"b""5\xb9\x18\xda\x85\xf37\xd3\x08\x83\xd8\xf0\xd9\xb9\x17'\xe4\x1b\xc3\x94Z\x07\x87\xf7\xc2\xfe\xd4\xca\t\xa4s\x10"""
RI,90664,7317.22,M,0,1,0,0,0,Middle,GreenLemur,"b""\x1cJ/Y\x84\xf7\xe8\x16\xb7\x82\x8c\x03\x01\xe9\xb5\xf1\x11\xdbJx\x15\n\xc4\xd3'\\N\xe0\x93S\xaao"""
MI,67901,6057.23,F,0,0,1,0,0,Affluent,PurpleBear,b'\x87\x17C\xef\r\xca\xc9\xcf\x86@\x87\x93S\xb4\xa4BNjN1\xa2\x1b\x12F\x19\x92\x0c \xe1\xb4\xb2\x07'
NJ,3111,8487.75,F,0,0,0,0,1,Affluent,RedMouse,b'`BEI\x9a\xb5)\x005-\xcc\x8d\xf0Y\x04~r\x8cG\x8e<\xa3J=\x1c\x90\xd0G\x97R\xbc\xf0'
KS,54481,10785.92,F,0,0,1,0,0,Middle,RedMouse,"b'\x05JIf~\xa5\xc1Q\x9f\x12\x10\x0b\xeb\xc8U\xec""PzB\xdfg\x9b\xd9\xb7\xe6\x03\x1f!\xd1\xd7C'"
KY,94397,13714.97,M,0,1,0,1,0,Working,PurpleBear,"b'\x1a\xa7TKK\xa1\xb2 >)*\x169\x12O\x05\x10\xabH\xc7iC\xcf\xd6\xf32\xb7\xa0\xfe\xc1""\xe4'"
PR,86881,10255.67,M,0,0,0,1,0,Working,RedMouse,b'\xc2a\xb4\xb2\x1e\xfbC\xabV\x9b\x1b\xff\xf6\xdc?G\x01\xb59C\x1d\x82/\x8fhy\xf5\xad\xf44\xe0\x87'
FL,7147,6685.06,M,0,1,0,1,0,Middle,YellowSeal,b'n\x9b\x9b\xa6\x89\xe6\x0f`\x1ca\x91\xfcAI\xe4h\x83T\xdfU\x1d4\xb2N\x02a\xb5\xc9\xfc\ty\xba'
NE,69215,3385.54,M,0,0,0,1,0,Poor,BlueElephant,"b'\x05\x055\xd1\x86\x8fW\\\xaa\r,\xd3Mb\xeb\x0b\xa7\x1a\x08O?^\x13(\x1aq\xa5\xfaf\xa4\x08X'"
MA,19035,1718.96,F,0,0,0,0,0,Working,YellowSeal,"b'\xeb-\xab\xc5,\x90\x07\xa6g\xe5R\x15\xe9\xb1\xb2\xef\xf5\xc6\x8d\xc0\x00\xbaX~\x01\xa8\xc9\x84\x1c\xdcY\x1e'"
AZ,19972,1948.5,F,0,0,0,0,0,Affluent,PurpleBear,b'\x187\xdf\xaf\xd7L\xa9L\xcfC\x0cp\xc9\x17\\\x9f\xfa\x9c\x93\xfb`\xc7\xb99q\x91\x94\\\x1dpi`'
KS,20722,5000.21,F,0,0,0,0,0,Working,PurpleBear,b'\x1c\xd4\xe5(\x8c\xddV\xea\xfbx\xb3\x96\x89\x17l\xf0\xccA~ \xd4\xaa\x99\xddJ.\x0bo\xa1\xee\x9b3'
CT,43584,3127.7,M,0,1,0,1,0,Affluent,GreenLemur,b'\xbf\x9d\xa4\xc8\x01D\xfe\x8c\xb3\x07\xbdD&@\xees2\x94\rX\xc1\xcb\xee\xe1xw\x97\x11\xedR\x8f+'
AL,76609,2711.09,M,0,1,1,0,0,Affluent,PurpleBear,"b'\x0bn\xf448N\xd0\xc4K\xc8\n\xf13\xca""d\x9c\xd9$\xb2\x0c\x90sC\xa2\xd5Z*\xa6\xf4\x8d\x93'"
IL,46483,11305.57,F,1,1,1,0,0,Affluent,RedMouse,b'\xbf\xb3\\\xcabRw\x0b\xbb\xcc\x03?]P\xb1\xd0\xb7\x87=z@\x9e\xe2Ln\xc7\x1f-\x8a;\xee\x89'
PW,85613,4934.71,F,1,1,1,1,0,Middle,PurpleBear,"b'\xcc\x8f\x02\xdb.@\xa7>>\xd3\x11\x9f\x96wb,}w\x1f-z\tF\xfdgim\xbb\xefVs-'"
OH,70788,14329.49,M,0,1,0,0,0,Middle,RedMouse,b'\x8b\x1f\xf8A\x83@\x0f\x8foB\x84&\x86\xd9\xb4OR\x8c\xc4\xaf\x9b\x83\x96\x12\xaaov\xa3\xf8!\xfd\n'
NJ,45852,2232.77,M,0,1,1,0,0,Affluent,GreenLemur,b'n\xc9p$\x88\xfc\xf3)\xb0\xe2\xf0@\xd7W\xed@\x06\xa2\xe5\x18HZM\x8c\xacL\xcb\x91u\x99O\xab'
OH,96621,8274.96,M,0,1,0,0,1,Working,GreenLemur,"b'\x87\xbcfjj$P\x1dt\xf0\xc0\x07\xc3\x1e{*{N1\xb4\xb0\xe4\xa5`\xb7^|\xb7*\x8d\xf7""'"
AR,59938,2398.45,M,0,0,0,0,0,Poor,PurpleBear,b'/\x9b2\x98\xbe\xcc;\xdcD\xee$\xb3\xfe\xa8\xf40\x89v\xd1\xc2\n\x1a\x0eu\xa6\x88uaz\x94k\xd9'
MS,49335,10885.49,M,0,1,0,0,0,Middle,PurpleBear,"b'!\xa57J\xbe.{\xc6\xab}\xd9\xfd\xees\x9a\x99Qx^\x04\x0c\x06,S\x96t\x13C<V\xe1\xea'"
FL,21120,1570.69,M,0,1,0,1,0,Destitute,GreenLemur,b'\x86Xg\x04\x04i\xf1c\x80Fn\xd4\xf1\xe6\xa1\xe8<\x8d:\xd5Nt\xb5\xd4H~\xb9\xdc1\xb2\xda\xc9'
SD,4882,9285.28,F,0,1,0,0,0,Destitute,PurpleBear,b'\xbd\xfc\xa5\xe0\x92\xb7\x95\xaf\n\xf5\x1e\xe1\xf8 \x0eh\x92^2\x1a\xf2$\x8b\xd2\xb9%q\xda\xbf\x81(b'
VT,50029,1255.42,F,1,1,0,0,0,Affluent,RedMouse,b'fY\xa8\x92\x15r\xd3\xb2\xb7\xe2G\xeebN\xec\x7fS\xe3o\x80I\xeb\xf8\x9c\x88\x84KQ\x94\xf6<;'
MN,19185,6351.43,F,0,0,0,0,0,Working,GreenLemur,b'\xc4\x11_\x89\xb3\xe7\r\x9bo\xd0\x17\x96\xb4\x94\xcd#M6\x05\xa4\xb1G\xd7\xd8E\x15w3\x1b\n\x83\xdd'
OR,78702,10282.12,F,0,0,0,1,0,Affluent,RedMouse,b'\xba\x9b\xc1\xe3\xb1\xd3\xabE\n.\xdf;c@L\x0f\x14i\xaa\xddq\x1e\xfd\xb1?\x8a\xefq\xd1\x87CF'
MS,53894,6178.55,F,0,0,1,0,0,Affluent,PurpleBear,b'\xf4;I&\xa0\r\xc7\x1e\xc7Q=d\x03\xce\x83\x9a\xdeY]\xde.-\xee\xcb z\t&8\xa3p\x9a'
NY,63751,11120.82,M,0,1,0,1,0,Affluent,PurpleBear,b'ORA\x8ep\xfa\x95\x1c\xc8u\\\xc3\xc6\xf5$2\x0e\x87\x05\xb0r9Z\xa083y\x97\xa4\x9c\x01\xec'
NY,95855,3116.61,F,0,0,0,0,0,Affluent,YellowSeal,"b""\xf4K\xd0\x19h'|\xa4b\x1e>\x96\xe1<P\x84\x8e\xd4\x7f\xed\xc4\xac|\x92W\x98\xcb\x7fA\xc1\x1c\x8e"""
MI,34591,13887.31,F,0,0,0,0,1,Middle,YellowSeal,b'\x0b\xeb;\x84K\xddyRP\x0cB\x82\x81%\x1d!\xcf\x9a\xb69G\xd9y<P>\x87\xee\x8cW\x97@'
TX,4107,9599.0,M,0,1,1,1,1,Middle,GreenLemur,b'\n\xbc\xf9\xf4\xd4\x85\xe2\xa9\xcf5\x11\x11\x85\xb6\xaf\xfe\xa3~K\xf6\x17\x8c-\x0b\x1f\xd0\xe48rci\xde'
MI,81777,14614.99,F,0,0,0,0,0,Working,RedMouse,b'\x03\x88\xb1\x11\r\n\xb1\x11\xd2\x06}Q\xa2.3>em\xaf\xb9\xcb\x11/\xcci\xc6?\xff\x13\xfcqW'
WY,80110,7237.49,F,0,0,0,0,0,Working,YellowSeal,b'\x14\xf9a\xcfiF<^\x87\xee\xe8\xe5\xeb\xd2\x14\x8dq\x86[\xf5\x04\x94\xf1x\xaa\x98\x94D\xc8\xa7\xf4\xbb'
SD,5052,7169.84,F,0,1,0,1,0,Middle,RedMouse,b'\x8d\x1c\x91\x02\x85IVP?es\xf8\x07\xa3\x0b\xe5\x81U\xed\xeb\x86\x0fg.\xc1\xad-C\xc3\xcb\xe7\xed'
DE,40182,6327.96,M,0,0,0,0,0,Middle,GreenLemur,"b""\xb8\t\x90\xb9B\xd1\xa3;\x89'6|1IW\x95\xcd\x068\xb5\xe8\\\xb5\xf8dQE\xbc\xa9\xf5(\x81"""
TN,4492,4291.79,M,0,0,1,0,0,Middle,PurpleBear,b'\x00\x9c\x01\xc2\xf3\xb9\xc9v\x1e\xa4\xc5\xba3\x01\x89\x96/U\xd4J\xddCK\xca@o+\xcb\x8b\xc8w;'
AK,42260,11710.9,F,0,1,0,0,0,Middle,GreenLemur,b'\x0e6\xffz\x1a\x1d\x1c\xb7J\xaa\xa0\xf9v\r\xbb\x08\xc6\x92\xba\xa6\x82\xf1{`\xfd@\xae\x12\x97\x07\x16P'
IL,58438,5635.61,F,0,1,0,0,1,Working,GreenLemur,b'L\xb3T\x8326Ny\x8cv\xe6\xe1Sq\x12\xb1\xf7U\xd9{\x99\xfb\t\xe26*\xd5R\xcc\xc3\x0cn'
SD,86496,4282.87,M,0,1,0,0,0,Middle,RedMouse,b'\x1ag\x82/\xb1\n\xe8wn\x17\xec\x96\xf6\xf5^T~\xfd\xab\xe7\xd4\xd7\xeb\x8a\x85`\xab>\xadq\x1c\x84'
RI,1910,12254.54,M,0,1,1,0,0,Working,BlueElephant,b'\xfb>\xb6\x8b\xcc\xac\xef\xa2^\xa3\x9f\xa6%\xb8\x99:\x06\xb3;~\x8c\xb9c(\xb7\x83\xe84\x96=}1'
MI,60982,12269.4,F,1,1,1,1,0,Middle,RedMouse,b'+~d@E\xb3W\xc5\x90vC\x13p;[\xdb\xd1\x1b\x9b\xe6A\xf2\xdd\xa2\xd4\xe7\xd6E\x17\x87\x81\xe7'
NV,87555,2548.11,M,0,0,0,0,1,Middle,PurpleBear,"b""3\t\ry\xca\xd2\x0f\xc5'&\xd9\xe6\xa9\xa9}6\xd0\xfe\xb6;\t\x89\xe4\xa7\x8d1-\x8c\xb6O\x87I"""
DC,45165,11917.39,M,0,1,0,0,0,Affluent,PurpleBear,b'\xd1}\x95\xff\xd6\xa6\x1c\xd1\xffkv\x95`|\xf2\x12\xeb\xab\xe1Va_\x9d\xb5w^\xe1 \xdc\xa1\xe8k'
IA,81035,13771.13,F,0,0,1,0,0,Working,YellowSeal,b'\xa7G\xbdz\x97Uyv\xd1%8O1%=\xd0\xde\x80\x9cm\x1e\x86KL};W\xa4Y4\x9f\x11'
RI,74170,2188.71,F,1,0,1,0,0,Affluent,GreenLemur,"b'6\xc9\xdd\x8e\x7f\x88\x89\xaeS]\xff\xbf)/\xc7\xc7\xb4\x9f\xcf\xfb\xb7=\x06$\xe0\x80\x01,cK\xbat'"
DC,95850,625.78,M,0,0,0,0,0,Middle,BlueElephant,b'\xbaD\xc5w]\x9b\xa8\xb6\x8c\x80\xd6\xf8\x8f\x05\xd2w\xaa={\x97\xf7\x98\xf8\xe8{\x97\xd6\xca\xdc;\x82\xdf'
AL,85463,14844.19,F,0,1,0,1,0,Poor,PurpleBear,b'GL0|\x9c\xd9\xc7\xd4\xee\x16wC\\\xf2z\x9e-\x94v|\xbf\xc3\xa0\xaf\xb7\n\xa71=/\xa8v'
OH,9677,10870.08,M,0,1,0,1,1,Middle,RedMouse,b'\x1b\x12\x0f\x08@<9H\xaa\xc0\xd5\xc7\xd8SSs\xbc\x9dU\x1c\xcf\x8d\xdf\xa5\x9b\x07\xf6\xdcW\xd2G8'
PW,28528,936.55,F,0,0,0,0,0,Working,YellowSeal,b'\x17\x944Z\xde\x89\xd9\xf3>\xee\xdao\x08\xe9D\x06\x81\x1b:>\xfd\xb5\xfc\xdb@\xdc\xe5o#\x93\xce\xd5'
VI,75699,2123.55,F,0,0,0,0,0,Destitute,RedMouse,b'\xdeI5\xb7\x80G\xd2\xf0*c\xfb\xcaY\x9b\xb2\xc3\t\xbem\x02\xbe\x85\xdb\xb7(\x14\xdb\xe2\xb9\xca\x19\xd9'
NJ,39027,11342.37,M,0,0,0,0,0,Middle,YellowSeal,"b'X\x88L\x1c\xfd\xc4c\x81|5\x05\xa0\x9d\x89J\xb0\xf1\xce\x02\xe3Q,l\xfd\xf2t\x9b\x94fO\xad\xa8'"
MN,93138,10581.52,M,0,1,0,1,0,Middle,BlueElephant,b'\x80\xd5\xbb\x89\x9a\x07J\x80\r\x98S.\x80\xce\r\xbeWT\x13n5\x0c\xd8\xd8T\x88{\x10y\x07\xd0\xa9'
MD,50452,10103.31,M,0,0,0,1,0,Affluent,GreenLemur,b'\x96.\xbd\xe7\x1f\x14)h\xe9DX\xa3\x1f\xd7\xc3\xb8\xc2\x077\xfa@\xf8\xa0O\x87\xd8\xcb\xbfm\x82\\.'
PR,44745,1328.33,F,0,1,0,0,0,Affluent,RedMouse,b'\xfb\xff9c\x01\xc1\x15\x7f\xb9\xff\x9eV\x97\x94sl\xfd\x84\xe6\xe3\x96\xab\x97\x80e\xb5\td=\xf6\xcc\x12'
NH,12044,9938.94,M,0,1,1,0,0,Middle,PurpleBear,b'\xc4a\x0cQ\x1fi\xe8\xa5\xa2\xd2z R\xf0\xb5\xdc\xfa\x01\xa5\\H\x91d\x95\xbe\x1dH\x83\x95\x907X'
NC,86618,784.05,F,0,1,0,0,0,Middle,YellowSeal,b'\x1e\x0bx_*\x10]\x00\xfc<\xb8\xab \x03\x19\x80F\xebd\xf8 \x91\x9d\xeemV\xd7\x86B\x86$}'
PR,27406,2040.76,F,1,0,1,1,1,Middle,PurpleBear,b'\xd4~y\xc7\xcaU;\xa5\xdc\t\xcb\xe4\x0b\x9bGL\xe1\xfc8\x05\x8fr]%\xca\x12\xc5\xfa\xe3\x84\xa1e'
MP,30574,9045.65,F,0,0,1,1,0,Affluent,RedMouse,b'Yr\xdf\x0b\xe4\xa3\xff\xbb\x04\xa0\x8d\xbb$I\\\xfd\xaf:?\x81\x087\xfe)%\xda\xdai0U\x86\xe7'
OH,79885,3999.38,M,0,0,1,1,0,Working,GreenLemur,b'\xcc\rF\xf3\xc8\xa1\x12\xc6\x04\x00\x9a\xe6\x84\x0f\xe0\xa9\xefr\x17\x1e>Aw{\xc1TR\xb8\xa8w\x8d\xac'
TN,99130,5940.56,F,0,1,0,1,0,Poor,BlueElephant,b'Xa%\x00\x00Z`\n\x00\xca\t\x1b\xcb\xfd\xa0{\x85CT%O~uo\x93\x825\x10A\xb1\x95\xf6'
MT,2379,14101.08,F,1,1,0,0,1,Working,PurpleBear,b'&\xdd\x17\x16\xa1\xe8\x05\xaa\r\xee\xb1\xa9\x99\xea/\xcd\xa4H\n5j\xa5w3\xc1$\xae\xa4\r&\xa6\xef'
AK,79853,12337.04,F,0,0,0,0,0,Middle,YellowSeal,b'\x1d\xd9\x1e@\xf7^Us\xab\xa6)\xf0\x8e:\xe2OL\xe8\xb9\x15%\xc9p8\xf2\x9c\x04\xe7k!-\xf7'
DE,69630,209.55,M,0,0,0,1,0,Middle,RedMouse,b'\xe1E\xd8 ^t\xf4\xf4\xdcl\xe3\xd99\xae\xcd\xf4\xe76\xa7T\xa4\xc3\xc0\xdfh\x8d\x86\xee:J\xd3\xfb'
MH,7611,4375.74,M,0,1,1,0,0,Middle,PurpleBear,b'\x1f\xbe\x01\x83\x7f!\x00\xc4o_\xa4eXd\x98\x7fIc@s\xfe\xf6\xa2[\xde\xa8\xc9(c\xafN+'
MT,2572,8352.72,F,0,1,0,0,0,Working,BlueElephant,"b""\xb5\xb5w\xf1\xb5k\x86\xeb\xf5\xdc\x17n\x12\x8cl\xbc\xf6\xec7\x83D\xf8\x7fu\xe3'\xcb\xb1\xe5\xd9\xb8M"""
PR,19976,4845.11,M,0,0,1,0,0,Affluent,GreenLemur,"b"";\ng!\x9f\x0e\xdc\x0f\xce\xca'd\xf9{\xbb\xce\xe3\x1b\xdf\x18-\xd2\xf4\x80v\xdd\x1ehs\xd3\xf0\xc2"""
ID,21315,3589.17,F,1,1,1,1,0,Middle,BlueElephant,b'ba\x88\xf1\xcc\xeb\xd4\x13U\xad=\xa8:\xc8XUj\xcc\x19\xe5}4\x8e1\xde\xde\x90\xfd.s\x9c\x97'
CO,90817,541.31,M,0,1,0,0,0,Working,RedMouse,b'Z\xc0w\xf4n:\xde\xd8\xa6\xa5\xf5\xc0\xae!\xaa\x9b\x99\xedg\xeb\x14S\xfe\x91\xf0C\xa5\x01\x81`\xe1\xff'
NC,82782,12713.18,M,0,0,0,0,0,Affluent,RedMouse,b'\xfa\x9b\x1f\x1dm\xcc\x06\x85\x7f\x0b\x0f*\xfd1X\xb1\xde\xee\x06\xa4\xd2\x1epr\xbd2\xd2\x02\x0b\xb0\x15Z'
NC,51733,14423.81,F,0,1,0,0,0,Affluent,GreenLemur,b'\xafY\xd2\xe7Gy\xec\xb6\xe4\xcfTFI\xf0\xa7\xf5zi\xd9=7\xe5\x82F\xf0\xf6F\xac[J\xe4\x1d'
FL,3353,9347.74,F,1,0,0,0,0,Affluent,GreenLemur,b'\xd7\x92(\xf8\xeb\x96\xd9L\x93\xc5}u\n_\xdb\xacE\x1b7{\xc9M*\x86\xb1RQ\x81r\xaf\xa1K'
DC,71090,2601.3,F,0,1,0,1,0,Working,BlueElephant,b'\xcb\xb6\x0e=R\r\xe9P\x10\xeb\x9ab\x04\x841{\x80\x0e\xeee\x9c\x11\xa4\xb8\xe8*\xb6\xbcD\x91\xca>'
NM,85400,4139.58,F,0,0,1,0,0,Working,YellowSeal,"b'\xbf{4\x81p\xa3/\xe3>OY(p\xcbtK\x84\xa6\xc1\x9a\xd71\x8eK\x83\xf5\x08""\xa3\xa3c\x98'"
NY,82592,7723.28,M,0,0,1,1,0,Middle,GreenLemur,b'%Y\xbb\x9d\xf0\xfb\xcc5\xf0\xd0<\xbf^<`h\xb7m\xfb\x1d\x9d\xa9F\xfa\xc3\xd4\xcc\xdf\x0c\xc9\x9e\xb2'
